source_id,ra,dec,parallax,parallax_error,phot_g_mean_mag,bp_rp,distance_pc,abs_mag
19211389524736,44.78104538434717,0.25744587638609795,0.369343800520417,0.041127276,15.887926,0.77627563,2707.5044947037654,3.7250801703530456
26834955821312,45.010276577015645,0.3511012847339119,5.95379376226587,0.014540097,10.0179405,0.6823473,167.96013431601034,3.8919094549056403
45668388078592,45.53629966134264,0.5449354087947947,1.2586813271629826,0.017643193,13.708774,0.7436485,794.4822715801782,4.208352559889693
67349382956288,45.20630819851983,0.7380825206670917,0.3709812487667315,0.05224413,16.427605,0.71705246,2695.554029548237,4.274364469150655
73392401372800,44.75683857837983,0.43202965698987345,3.021984290577845,0.022226231,11.481284,0.7309475,330.90840449365345,3.882745153446546
148953761446272,45.65668551724896,0.8486825939281969,5.47235372421446,0.2186782,9.755156,0.6477337,182.73672543774518,3.4460263719636384
335011744790016,44.52692775287892,1.1217626088489878,2.6500060346291003,0.020629086,11.32823,0.6947155,377.35763124024805,3.444464218770417
492516785395968,45.33360248142929,2.0682504860538327,1.6874731975841548,0.013393547,13.221865,0.78944397,592.6020048387345,4.358049118251232
261722422725376,45.8994872221512,1.5109334420081961,0.30697655139573365,0.038781174,15.771839,0.7662506,3257.577803429249,3.207365156228839
349374115419136,44.53332789932286,1.3711480438315549,6.279127258549036,0.018122906,9.519655,0.73333454,159.25780109624299,3.5091516524492654
381740988942848,44.0020076206309,1.3449542971064876,0.6571862561864035,0.029256659,14.787311,0.7861881,1521.6386383411543,3.8757529623124185
383115377773952,43.83751310138131,1.3236988756721313,3.0393030900004767,0.019639239,11.200571,0.7217169,329.0227958146297,3.6144411182493315
410637528904832,43.98571631854137,1.5237659147211322,0.604160804405319,0.036235705,15.626848,0.76912785,1655.188474175032,4.5326109534273655
429535384479232,45.084937938999786,1.4171470361869676,4.788561079771547,0.18530424,10.25189,0.5982485,208.83100024020328,3.652915339341998
13301514552192,45.08615561700056,0.24882491792948355,3.148076155001968,0.019568283,10.789548,0.61828613,317.65432307318974,3.2797740693119284
16733192740608,45.152965337754885,0.3863421150872851,5.473905596643335,0.019138917,9.925234,0.7235527,182.68491890200153,3.6167203572716176
180045029052928,46.12338629736872,1.066354906789489,3.7666220294811885,0.019777006,10.276532,0.64614105,265.48987187273985,3.156292383615071
180697864082688,45.94159638103293,1.0139952931990945,2.5714434044881394,0.018588537,12.010885,0.7681551,388.8866456304745,4.061770090004202
224132868963968,45.5907341141421,1.2332082836988978,0.7636943458490631,0.02190247,13.977945,0.77093697,1309.424386124289,3.3925432039376737
307042917741312,44.05448223390133,0.9546252936700601,0.7615965162281167,0.018711943,14.022867,0.77728844,1313.0312162568712,3.431491946694676
367344258568960,44.1275819580328,1.2203131261134366,1.1447161199147053,0.020110004,13.895204,0.74722004,873.5790320437801,4.188692583421306
407785670617600,44.263446403533244,1.5015924603581685,5.327594570736073,0.015983166,9.749034,0.5830326,187.70197069666239,3.3816897662440706
483205296309504,45.13873117510345,1.894120518863348,1.3481468595828092,0.017243238,13.509869,0.7501278,741.7589507343844,4.158554643773595
607965506385280,46.96364602417273,1.7387322485510963,2.41423958264134,0.022605494,11.147193,0.64058495,414.20909804897366,3.061094785597003
608858859583744,46.909142174391185,1.7428532256959668,2.4951696551169333,0.021300204,12.376752,0.76846313,400.77435133489394,4.362252300370324
629023730307456,46.672360471611334,1.9003779774675555,1.8070407348968671,0.019980652,12.713777,0.73901653,553.3909561020896,3.9986163018299106
744266293289216,47.427699687740144,2.2500999333783596,0.5873867029880615,0.031378526,15.146603,0.74027824,1702.4559713608714,3.99122318523084
757288633637376,47.31176895488757,2.3073579803701096,1.426863961959024,0.01796762,12.7511635,0.7718582,700.837659833417,3.5230763286638354
803060100802688,46.840450183594946,2.5058747453917514,0.6713472001548308,0.023968425,14.470784,0.6241398,1489.5422216244783,3.6055200975016763
969842270721536,45.607717463534264,2.627813028163256,4.7379593202447605,0.01989685,10.781704,0.7282009,211.06133092513352,4.15966058689286
1048697870382080,46.74101000241528,3.098797933007912,0.7057290894164939,0.029580917,14.584607,0.7805128,1416.9743248458317,3.8277972191703498
1070997340558592,46.220306843073224,2.99597398810695,0.39868279095875325,0.038844842,15.2627735,0.79273796,2508.259756071231,3.2659109630746634
1259421850708224,43.542563153383135,2.1790884017186603,1.462358984361688,0.0350079,12.414195,0.72230244,683.8266189724234,3.239465048975287
1409165885641088,42.91986936594649,1.8947109988172905,0.42179428340592356,0.05805406,16.392902,0.7918644,2370.8239759087173,4.518405821435621
1419130209754496,43.21110092628801,2.082474545091071,0.8416767753525265,0.02101327,14.137489,0.78596973,1188.1045423656387,3.7632160374442805
1442597911057664,43.25418546898309,2.1019247162601506,0.46112891831156155,0.04049987,15.704792,0.74445534,2168.590952095419,4.023903815425701
1451909400141824,43.45843500104103,2.290045608815575,1.3178334945345587,0.014582021,13.255915,0.7881527,758.8212047631911,3.8552173958004765
298242529274752,44.401562056816104,0.9654648069507713,0.7677803854352995,0.024072586,14.271365,0.72878456,1302.4557789829987,3.6975502304963523
372253405481472,43.89622569077813,1.1798979893718187,1.792229575269441,0.016611326,12.108876,0.71937466,557.9642328185894,3.3758444270799366
372768801724800,43.81729333560051,1.1768839504879098,2.61387237884266,0.014922186,12.037025,0.7912235,382.5741486440774,4.1234473492954855
423556790527360,44.98566962289614,1.2778261171386263,0.849633276304207,0.021245454,14.456425,0.78425884,1176.9783833677848,4.102582280269754
466231585588992,45.543935049710626,1.6592517933548865,1.2208957988936127,0.01615761,13.697396,0.7761755,819.0707191442623,4.130789275023751
592950300699136,46.439676469419176,1.6382511202244248,0.7442530930959692,0.03769056,14.521058,0.79313755,1343.6289472982453,3.879661323774446
697403905285248,46.478118169760165,2.199585552679699,1.869502249807989,0.017609797,12.675801,0.78561974,534.9017366000534,4.034431237820199
891257253530752,46.36013382422939,2.3813309084956833,3.476367571580796,0.015439834,12.061583,0.79146767,287.6565781406348,4.767211015625643
892498499717248,46.34142973480645,2.430445596777981,0.919487496328518,0.021616055,14.433458,0.7996187,1087.5623692469617,4.25118746750173
899301727888768,45.88504827001569,2.3670146847976654,0.6190108761265536,0.03455841,14.937241,0.76663685,1615.4805005325225,3.895731999161896
913457940083712,46.087389976831744,2.6118610709066603,0.5341877130300333,0.0414235,15.568196,0.7996416,1872.0011254616363,4.206665769174968
964241632813824,45.83360858686907,2.7128843032367116,2.1943903608176227,0.013907849,11.691999,0.758955,455.70743376187784,3.3985688699162147
973003366651264,45.4701076296262,2.699373749432378,0.6066168468792091,0.027190171,14.79655,0.7981043,1648.487022977656,3.7111221336003055
1002827619654144,46.22310245314144,2.5597297423392944,3.6607073764093343,0.017578287,11.4362135,0.756093,273.1712472961624,4.254038565110854
1509255803401216,42.528564677010195,2.5395038113790958,0.561505409401109,0.038755514,15.322177,0.7889967,1780.9267431040084,4.06894665579275
1533204541069824,42.79264709147661,2.6645294873834935,0.5089248381830667,0.02226856,14.630878,0.7317734,1964.9266944214019,3.1641466846037254
1595361307810560,44.24528244731217,3.0153687285702997,0.6006525268013346,0.029386071,14.977782,0.7646656,1664.8560613326933,3.8708987913836133
1628140498170752,43.450984062621174,2.9113288940430238,0.6586429148383053,0.02702017,15.055774,0.7905464,1518.2733731304113,4.149023856982559
1647381951611776,43.32776933111274,3.0993206940108866,3.6648232990775815,0.03075487,11.612359,0.7595396,272.86445167811917,4.432624245934246
1681084559884416,43.62971412159176,3.3810216266192143,1.4455058841681128,0.0146783395,12.458665,0.7880688,691.799328492875,3.2587642134889627
1743000808216320,45.10456694653876,2.9042785609486246,8.456994300187338,0.01979508,9.690047,0.76559925,118.24532032353956,4.326127453535271
1833160761441152,45.72207975762104,3.1189318217361,0.9062740096986128,0.017625466,13.549422,0.7419958,1103.41904247321,3.3357198910508963
1950331764866304,45.75789088051015,3.9280999977884057,11.49334265551021,0.016089302,8.991513,0.71949863,87.00688998605412,4.293745025691493
2018157888458112,44.91507961009419,3.59172527534047,1.3069431718836642,0.01610013,13.509856,0.7949772,765.1442094140369,4.091139744694605
2266510077392000,47.852951574396045,2.692842450006389,1.065984044999445,0.016126467,13.340527,0.7432976,938.1003446449525,3.479280103228813
2477410151460992,48.219993344012984,3.5850679765377738,8.636859690902307,0.02161522,9.822778,0.7394972,115.78282336268083,4.504557069981173
86693915665280,44.856484140123165,0.6802329091064019,7.9457636260696125,0.017974596,9.868173,0.7679758,125.85322784068923,4.3688508522485385
109955458539648,44.91622767276118,0.6771154514180071,0.4662570980431744,0.052801978,15.919719,0.69491863,2144.7394671242137,4.262846024014845
286560217998208,44.27296279770339,0.7354800217167753,1.8437786019826938,0.014360134,12.163542,0.68542767,542.3644676886137,3.4920856460938445
298895364329216,44.443285007130946,1.0183527718560161,6.293099008586686,0.14080071,17.783056,-0.19963455,158.90422169356296,11.777379081681522
326829831593216,44.764663574468,1.1086282878787108,2.9448165540550146,0.015916597,11.65798,0.75635815,339.5797264936586,4.003271194198955
370505354505344,43.81380072032042,1.1465773625372568,1.275488921522285,0.017508268,13.747335,0.79583454,784.0130816710729,4.275718888074994
426408648827008,45.05086805992764,1.383406743766571,0.7100123181310918,0.03174524,15.162213,0.76960564,1408.426268761392,4.418542742687087
1723518836561280,45.00629581266031,2.934465628626083,2.892610798354724,0.0182483,11.109579,0.64336777,345.70845153754726,3.416029101937724
1858694342660992,45.788919168467466,3.425065536301041,0.5242490731541367,0.03407016,15.10627,0.74503994,1907.4902583680596,3.7039581930626184
1878485551988224,46.14735023325157,3.569404301807759,1.015739762361688,0.018043086,13.580803,0.72778034,984.5041388110163,3.614715186318479
1973795170585088,44.373981165532925,3.1384873600677796,10.909037565949916,0.14880385,17.753899,-0.04775238,91.66711489941817,12.942830806986942
2012763409546496,44.69367666500559,3.494758203463949,1.0260412748225742,0.032772224,13.06586,0.740427,974.6196615461913,3.1216839526240268
506222025490304,44.73840184795111,1.7715374927678273,4.792273908912287,0.019008337,10.418666,0.6677017,208.6692077721768,3.8213740498281314
597034813894784,46.35974972717585,1.6929009114527531,1.7485433133728472,0.015047276,12.760318,0.72924423,571.9046204643641,3.9736997761211637
638270795578240,46.00839890945081,1.6182142122003509,0.3304677494923577,0.0383851,15.839217,0.781538,3026.0138895130694,3.434862600378601
671977699143808,46.48694264717897,1.944861425315577,4.4945086999251895,0.029317783,11.075894,0.7580023,222.4937288510855,4.339305482868966
738081540018560,47.056023395804374,2.313837451518475,0.3694627380696607,0.03305827,15.49875,0.71842384,2706.632894090267,3.336602955194433
852228886344320,45.66142093173669,2.0091688533943857,0.5150393830096832,0.022107296,14.499621,0.7465,1941.5990951146334,3.0588235866949525
930637809250304,45.53764112421999,2.4432949712903853,1.970641632080574,0.015915187,12.404039,0.7552748,507.4489362859014,3.877077650550408
2186791188730112,44.6008812041853,4.045963447119049,1.413895505689343,0.03437922,12.515872,0.78791237,707.2658453019492,3.2679585716559387
2321176421095424,48.11337001522655,3.20064648527564,0.4555640159172225,0.04247163,15.308061,0.68596363,2195.081185213064,3.600807709640179
288175125714560,44.287428493193936,0.7743463085708776,6.519816873090421,0.121931076,17.467531,-0.02720642,153.3785410641443,11.538708191991185
328242876351872,44.96954472676409,1.1820876718337372,1.2143280422723797,0.03394298,13.678389,0.75196743,823.5007058954957,4.100068716689789
383836933163520,43.80673496392763,1.3302990071673106,2.9421178231496863,0.022192702,11.561577,0.70817184,339.8912144617816,3.904877148032213
481414294535424,45.06665387986,1.8415660438451618,0.37796492488178995,0.070523225,16.894043,0.7790489,2645.748147960433,4.781300464800196
1020488525211008,46.77919446019878,2.7117849778760372,1.4344056227564097,0.018767875,13.3629875,0.7900419,697.1528723363208,4.146347413097686
1021862914727808,46.713176520178095,2.775378553975771,0.8860337155990341,0.024058724,13.831468,0.69839954,1128.625223165368,3.5687188689527503
1083744803491840,46.08126751696693,3.094053702674294,1.0174106425165534,0.016975015,13.3158045,0.7163639,982.8873005756177,3.3532858625595896
1114702927730304,46.10997464352336,3.3271192384644417,0.8629469824837074,0.017683515,13.636597,0.7981119,1158.8197424618495,3.3165172519943464
1159194493379584,43.58664866858388,1.6821359590225509,0.6014352385901158,0.04252134,15.757296,0.7888527,1662.689406666958,4.653239959442217
1256574287560704,43.446189883119985,2.1760292770985528,0.5907233237861129,0.03638638,14.7155485,0.7806444,1692.8398790667636,3.5724691084916778
1285470827415552,44.10799355889735,2.004874158276851,0.5854171664338212,0.023004426,14.534101,0.7955532,1708.1835951133583,3.3714277989530785
509731014298880,44.82211182800146,1.8913662226793306,0.6258599668460776,0.025588004,14.601377,0.7889395,1597.801509879825,3.583762397410876
600853040027648,46.84825673276688,1.6279434908330719,1.0542809880154944,0.103881344,17.198347,0.77426434,948.5137371985915,7.313128966176899
645516404728064,46.26556550530389,1.7808615760436424,2.235543521530783,0.021504411,11.651654,0.68870926,447.31851130111414,3.3985698890962404
652598806475904,45.89451365209104,1.7296687093769572,1.1917771377831199,0.0139473,13.37599,0.78904533,839.0830536153316,3.756965163779851
698022380603520,46.515656657998385,2.2410955297199044,1.674161459738156,0.015104931,12.955891,0.74884224,597.3139533127247,4.074877355380572
740078700441984,47.42171877928575,2.153813152423224,5.838261188468086,0.014386813,10.66761,0.7840824,171.28387506458787,4.499027769861106
1493450323792384,42.712139366320336,2.423574901371597,1.7045092042986087,0.14045016,12.953449,0.74721813,586.6791434614116,4.111446003009707
1589520152274304,43.89014154837909,2.8784364239921607,3.6024013101622088,0.019862754,10.880587,0.7204838,277.5926150090624,3.6635470836657724
1658750729950848,43.56580803522394,3.1242491599950473,1.5552855304195314,0.014855164,12.223248,0.67567444,642.9687542519954,3.182298185894071
1773310392736512,44.74612688683944,2.97873062997354,0.43466725941697953,0.041691378,15.629996,0.73387337,2300.610359614623,3.820780944336672
1216231659020416,43.19286574309429,1.7535964021616668,2.2953568708293415,0.01746088,12.365778,0.7878008,435.66210235477996,4.170029054855291
1428063741692800,42.81732387427906,2.0912847345068104,0.5557583857168824,0.037695087,15.431032,0.78892326,1799.3430701186498,4.155462302761318
2061416799016704,43.877529240115486,3.5949413130028973,0.5853630030754275,0.030194903,14.9870405,0.7957201,1708.3416525235093,3.8241668701285647
2099109432026368,44.00625711504705,3.8690764218601847,0.963153547735991,0.020788308,14.311498,0.7626171,1038.256052060049,4.229975331697277
2145495079120896,44.92291815471989,4.10046828735268,3.8862575172237426,0.016523767,10.50602,0.7259693,257.31696769142,3.4536774678445603
1552583433518848,43.490624947803205,2.4847071909943583,1.2155354830701222,0.01981022,12.894635,0.75084686,822.6826891751969,3.3184734054414093
1555675809991936,43.639291842758574,2.614208877938068,4.622966045279419,0.18009284,9.868685,0.7278023,216.31134431997725,3.193288286914175
1585633206291072,44.051337315046425,2.7832710928418916,0.5081740315252008,0.050453454,16.10654,0.793622,1967.8297944479068,4.636603020757779
1841922494775296,45.94167738578159,3.298574922072315,0.396700786720106,0.049430866,16.098513,0.77683544,2520.791572580254,4.0908279582827625
1915387910966272,45.54137693865486,3.5985577268619346,0.7157982158156848,0.019239275,13.86203,0.77668476,1397.0417610785105,3.1359830870048544
2021422063602816,44.822777417793276,3.6409578762342374,1.3476693761466674,0.042245127,12.732955,0.6462107,742.0217582292006,3.3808717777476467
2619762547468544,47.00673267763817,3.653630412584699,1.7147790767498003,0.016540641,12.015993,0.76005936,583.1655013515818,3.1870339969474344
2857909894087040,49.50526233041586,4.096500077064852,0.4202484548269605,0.03852174,15.629297,0.75695324,2379.5447395797214,3.746827882954001
2050662200940544,44.06330786877073,3.485862731928867,5.954515068563913,0.039092693,9.824234,0.72842216,167.939788292647,3.698466001928182
2262867945120640,48.062680033825586,2.6300385107586908,0.5149679284825983,0.029180473,15.10067,0.7851267,1941.8685022708007,3.659570773844358
2544510424850944,47.3907705094193,3.2564079578762595,7.03018984753952,0.14074935,17.997805,0.44478226,142.24366932992396,12.232639907381461
3124816341733248,48.603899891550306,4.561593665096894,0.8099390902899075,0.02285996,14.252412,0.77575874,1234.660744232091,3.794673642013368
3170716657025152,48.2334386227158,4.657886706860048,1.8568158337236396,0.014866723,11.998506,0.75524235,538.5563726019129,3.34234974657571
3395742878777600,46.247981365215324,3.792568699563653,0.2818261717571863,0.056198794,16.618864,0.7676563,3548.286497896912,3.8687706662309793
3403714338071168,46.27133487038027,3.99709833744724,7.837525751273321,0.020936968,9.786938,0.72439003,127.59128731890104,4.257832617501142
2843891120806016,49.34999663046686,4.005369344007352,1.1592339205254092,0.0151837105,13.292479,0.7941599,862.6386635984235,3.613333964441061
2879934486369280,49.595143407867916,4.330105765723872,1.0967913407431382,0.020286418,13.313305,0.79382324,911.7504513870828,3.513924966146675
4594760308802816,41.802167579287485,2.999679644962674,0.6385708808346621,0.02158914,14.087578,0.6371832,1565.9968689660916,3.1136233728241383
4628364132915200,41.971261827911114,3.2407482474646754,0.645244458039353,0.019341582,13.972547,0.757781,1549.8002153146904,3.0211679929848003
4694781507366400,43.33161972461644,3.628900615012369,1.2998839827601216,0.014659536,13.331923,0.7363262,769.2994246122181,3.90144549306393
4696293335852544,43.354573583601486,3.6544543963000407,0.44470488838980726,0.074573316,16.916285,0.7939644,2248.6822747121396,5.156644078303522
4701069339442944,43.160501903472344,3.6081357157177902,0.8960577915260496,0.023725342,14.554413,0.7570982,1115.9994471974062,4.31609294441262
4754876689729408,42.8553998648456,3.7090455064010297,0.6184975322298653,0.0319746,15.066303,0.76164436,1616.8213256966544,4.022993108964844
4764806654104320,42.967471318063986,3.8959689705075493,0.6682936350207864,0.02497341,14.552992,0.7493105,1496.3482331668417,3.677828491189704
4771506803051008,42.83743095701724,3.9226053558464313,2.826140979063271,0.016764002,11.078431,0.7599268,353.83938996965804,3.334400241331977
4814215957817088,41.610404072871994,3.4075280786163216,0.8635773002270982,0.019581046,14.135332,0.7523813,1157.9739297652059,3.8168381978345423
5016831039375872,41.78598274752493,4.18192707311346,2.0600478481020934,0.019216318,11.687699,0.7173691,485.4256181094495,3.257085856489983
5040543554397568,42.34167475392426,4.371746180014136,1.0018485636221857,0.024995882,13.981801,0.7579708,998.1548472600468,3.9858114323246667
5132279760629248,44.018537100367695,4.369050758144805,0.5130549071915829,0.039687175,15.649511,0.7875366,1949.109122596471,4.200330566487317
5249038446802816,44.56332285722249,4.70094829910616,0.32419781061571123,0.049043022,16.459711,0.796299,3084.5365614925536,4.0137614629756975
5355931592961920,42.850955265001936,4.406030646877019,6.116962732846137,0.030070763,9.71897,0.7381649,163.4798254745479,3.6516494717575068
5368026220866560,42.806786360849905,4.440230948745658,9.205837845939163,0.06738006,8.513504,0.7633972,108.6267232526929,3.3338206325580284
5462549861074304,43.096859843804694,4.962884077526789,3.4713537257089846,0.02127725,11.477055,0.7358856,288.072054597594,4.179548945342027
5556347651235584,43.80638150060735,5.559690989039697,2.280147219181522,0.016208587,11.855036,0.7542753,438.56817296163814,3.644850223911021
5587138272376832,43.19783804450407,5.489753057293661,0.5957357416387074,0.038418233,15.1788025,0.7860756,1678.596616092349,4.054070773847755
5640911262912512,41.04816372310127,3.85384838098542,0.6634669449110263,0.032053586,15.181135,0.72917557,1507.2340945849294,4.290231629738571
5725745456875008,40.27069086860378,4.273936386373214,0.5476419211466151,0.033058573,15.630744,0.7795124,1826.0106857894818,4.323227406952384
5748044927088896,41.00791747739492,4.519150336697051,1.6913917891382837,0.014101528,13.038935,0.7375393,591.229073253023,4.180155797530253
5785733264843648,41.65514162863757,4.508618472813514,0.2859155671611032,0.055776104,16.327902,0.7317352,3497.5360381008413,3.6090908497406
5808105749820544,41.913160939816926,4.615263453368389,1.0757237100858859,0.02496806,14.44546,0.78485775,929.6067295199433,4.603964024715914
5821025011433344,42.02460287456573,4.816905800572987,1.2827176390550068,0.017704383,13.801822,0.74184704,779.59479900558,4.342477043179805
5891217661747584,41.671516764145515,5.101629653913246,0.34420409438418054,0.043852516,15.585224,0.7022772,2905.2530644329245,3.269304311869451
6082945001468800,40.70222665564955,5.204076603179315,2.4643609423402437,0.014259992,12.1217165,0.71425056,405.78471392683446,4.080238084539175
6098033222167424,41.41675211115665,5.338184439585233,0.8938619209710329,0.021178793,14.299022,0.7569103,1118.7410231254348,4.055373903278589
6102328189462912,41.31289845068998,5.39704343108795,0.6721093163693782,0.019698918,14.091313,0.63254166,1487.853204299908,3.2285129389601046
6168432030943104,41.082375821657344,5.646614835183433,1.6825964358834815,0.01674175,12.641506,0.7841234,594.3195757899782,3.771406018305745
6837076834768768,44.89876154193204,5.341780422425221,2.0000378058699777,0.025495777,11.550667,0.69933796,499.99054871116266,3.0558578342157716
6855970395322112,44.693564715580386,5.564426380213418,2.0401784736911375,0.031053547,11.895084,0.73703957,490.1531963479534,3.4434251857547125
6883599920510720,44.783131991016134,5.663152520124291,0.6654599818951251,0.022561148,14.348446,0.7362404,1502.719963944575,3.464055611637761
6962180642241408,45.95631163645762,6.070382080665735,0.8137180139432926,0.019359184,14.107698,0.7927866,1228.9269536432917,3.660068092728256
6979566669824256,45.61415092826897,6.018637801386023,1.0698674381581872,0.021016961,14.261171,0.7931738,934.6952382451547,4.407821189915531
3127393322113152,48.403663482691854,4.603181871547263,0.6333981206882339,0.021938544,14.418067,0.72715664,1578.7858652207967,3.426450830817979
3354923509556992,49.430174986929046,5.6782062793977754,4.010086342294331,0.015210225,10.254265,0.7461777,249.3711892068289,3.2700334497290307
3432610878029952,46.56736915278614,4.156799129342361,0.5515397267473315,0.071237385,16.312239,0.75231075,1813.1060221127366,5.020122691313954
